,active,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,player_id
18037,True,0,6,0,1,0,2022-10-22,3,3.9,HOME,4,0,1,0,HOUSTON ROCKETS,WIN,1,15,9,1061,0,MILWAUKEE BUCKS,3,nworajo01
18038,True,1,2,0,1,0,2022-10-26,5,4.9,HOME,1,0,1,1,BROOKLYN NETS,WIN,0,6,3,999,0,MILWAUKEE BUCKS,0,nworajo01
18039,True,0,6,0,2,0,2022-10-28,2,-4.4,HOME,0,0,0,2,NEW YORK KNICKS,WIN,3,-14,0,712,0,MILWAUKEE BUCKS,1,nworajo01
18040,True,0,6,3,4,0,2022-10-29,2,7.9,HOME,3,3,2,1,ATLANTA HAWKS,WIN,1,1,11,900,0,MILWAUKEE BUCKS,1,nworajo01
18041,True,1,4,0,3,0,2022-10-31,2,-0.9,HOME,0,0,0,0,DETROIT PISTONS,WIN,1,-3,0,791,1,MILWAUKEE BUCKS,0,nworajo01
18042,True,1,9,2,5,0,2022-11-02,2,7.6,HOME,4,2,2,2,DETROIT PISTONS,WIN,1,8,12,1531,2,MILWAUKEE BUCKS,4,nworajo01
18043,True,1,2,0,1,0,2022-11-04,1,-2.2,AWAY,0,0,0,0,MINNESOTA TIMBERWOLVES,WIN,2,-12,0,784,0,MILWAUKEE BUCKS,1,nworajo01
18044,True,1,10,3,5,0,2022-11-05,3,9.2,HOME,4,3,1,0,OKLAHOMA CITY THUNDER,WIN,0,-1,12,1338,1,MILWAUKEE BUCKS,0,nworajo01
18045,True,0,6,2,2,1,2022-11-07,5,2.3,AWAY,1,2,0,1,ATLANTA HAWKS,LOSS,2,-2,4,1024,0,MILWAUKEE BUCKS,0,nworajo01
18046,True,0,9,2,5,0,2022-11-09,6,1.6,AWAY,1,2,1,1,OKLAHOMA CITY THUNDER,WIN,0,-14,5,1038,0,MILWAUKEE BUCKS,0,nworajo01
18047,True,5,13,1,4,0,2022-11-11,4,6.9,AWAY,3,1,1,3,SAN ANTONIO SPURS,LOSS,0,-28,8,1743,0,MILWAUKEE BUCKS,0,nworajo01
18048,True,3,8,2,6,0,2022-11-14,5,7.6,HOME,3,2,2,0,ATLANTA HAWKS,LOSS,4,-8,10,1279,0,MILWAUKEE BUCKS,0,nworajo01
18049,True,1,10,6,9,1,2022-11-16,3,15.9,HOME,6,4,5,0,CLEVELAND CAVALIERS,WIN,0,10,21,1720,1,MILWAUKEE BUCKS,3,nworajo01
18050,True,2,6,0,3,1,2022-11-18,2,7.3,AWAY,3,0,2,0,PHILADELPHIA 76ERS,LOSS,1,8,8,1480,0,MILWAUKEE BUCKS,0,nworajo01
18051,True,2,4,2,2,0,2022-11-21,2,3.3,HOME,2,1,1,1,PORTLAND TRAIL BLAZERS,WIN,0,0,6,1092,0,MILWAUKEE BUCKS,3,nworajo01
18052,True,0,3,0,2,0,2022-11-23,0,-2.1,HOME,0,0,0,0,CHICAGO BULLS,LOSS,0,-5,0,382,0,MILWAUKEE BUCKS,0,nworajo01
18053,True,2,8,3,2,0,2022-11-25,4,3.3,HOME,2,3,0,1,CLEVELAND CAVALIERS,WIN,3,-7,7,1462,0,MILWAUKEE BUCKS,1,nworajo01
18054,True,2,3,0,2,0,2022-11-27,1,4.4,HOME,1,0,1,2,DALLAS MAVERICKS,WIN,0,-7,3,662,0,MILWAUKEE BUCKS,0,nworajo01
18055,True,1,11,3,4,0,2022-12-03,1,13.0,AWAY,7,1,2,3,CHARLOTTE HORNETS,WIN,1,-3,17,1915,1,MILWAUKEE BUCKS,2,nworajo01
18056,True,0,3,0,2,0,2022-12-05,0,5.4,AWAY,2,0,2,1,ORLANDO MAGIC,WIN,0,-12,6,1157,1,MILWAUKEE BUCKS,1,nworajo01
18057,True,0,1,0,1,0,2022-12-11,0,-1.0,AWAY,0,0,0,1,HOUSTON ROCKETS,LOSS,0,-5,0,314,0,MILWAUKEE BUCKS,1,nworajo01
18058,True,0,0,0,0,0,2022-12-13,1,0.30000000000000004,HOME,0,0,0,0,GOLDEN STATE WARRIORS,WIN,0,-2,0,173,0,MILWAUKEE BUCKS,0,nworajo01
18059,True,1,8,3,4,0,2022-12-15,3,7.2,AWAY,3,3,1,0,MEMPHIS GRIZZLIES,LOSS,0,-2,10,934,1,MILWAUKEE BUCKS,1,nworajo01
18060,True,1,0,0,0,0,2022-12-17,1,-0.4,HOME,0,0,0,0,UTAH JAZZ,WIN,1,3,0,238,0,MILWAUKEE BUCKS,1,nworajo01
18061,True,0,1,1,0,0,2022-12-23,0,2.7,AWAY,1,1,0,0,BROOKLYN NETS,LOSS,0,3,3,185,0,MILWAUKEE BUCKS,0,nworajo01
18062,True,0,1,2,0,0,2023-01-01,0,3.7,HOME,1,2,0,0,WASHINGTON WIZARDS,LOSS,0,-3,4,328,0,MILWAUKEE BUCKS,0,nworajo01
18063,True,2,5,0,2,0,2023-01-04,1,2.2,AWAY,2,0,1,0,TORONTO RAPTORS,WIN,2,-15,5,838,1,MILWAUKEE BUCKS,2,nworajo01
18064,True,1,2,0,1,1,2023-01-06,5,1.6,HOME,1,0,1,1,CHARLOTTE HORNETS,LOSS,0,-4,3,720,0,MILWAUKEE BUCKS,4,nworajo01
18065,True,1,12,0,8,0,2023-01-12,5,11.2,AWAY,6,0,4,0,MIAMI HEAT,LOSS,0,2,16,1666,0,MILWAUKEE BUCKS,1,nworajo01
18066,True,2,9,3,4,0,2023-01-16,4,10.5,HOME,4,2,4,2,INDIANA PACERS,WIN,1,5,14,1395,0,MILWAUKEE BUCKS,2,nworajo01
18067,True,0,5,4,3,1,2023-01-17,3,3.9,HOME,1,4,1,0,TORONTO RAPTORS,WIN,4,-5,7,1161,1,MILWAUKEE BUCKS,1,nworajo01
18068,True,1,2,0,2,0,2023-01-21,2,3.9,AWAY,1,0,1,0,CLEVELAND CAVALIERS,LOSS,1,-6,3,710,1,MILWAUKEE BUCKS,0,nworajo01
18069,True,4,6,0,4,1,2023-01-23,2,3.9,AWAY,2,0,0,2,DETROIT PISTONS,WIN,3,-3,4,813,0,MILWAUKEE BUCKS,1,nworajo01
18070,True,0,2,1,0,0,2023-01-25,1,4.7,HOME,2,1,0,0,DENVER NUGGETS,WIN,0,-4,5,417,0,MILWAUKEE BUCKS,0,nworajo01
18071,True,1,2,0,1,0,2023-01-27,1,1.3,AWAY,0,0,0,1,INDIANA PACERS,WIN,0,9,0,700,1,MILWAUKEE BUCKS,0,nworajo01
18072,True,1,3,0,1,1,2023-01-29,3,7.7,HOME,2,0,1,3,NEW ORLEANS PELICANS,WIN,1,2,5,854,0,MILWAUKEE BUCKS,0,nworajo01
18073,True,0,4,0,2,0,2023-01-31,0,-0.4,HOME,1,0,0,0,CHARLOTTE HORNETS,WIN,0,-6,2,337,0,MILWAUKEE BUCKS,0,nworajo01
18074,True,1,8,0,2,0,2023-02-13,3,6.2,HOME,3,0,1,0,UTAH JAZZ,LOSS,0,-6,7,1044,2,INDIANA PACERS,0,nworajo01
18075,True,0,4,0,3,0,2023-02-15,3,-2.9,HOME,0,0,0,0,CHICAGO BULLS,WIN,0,-7,0,533,0,INDIANA PACERS,1,nworajo01
18076,True,2,7,0,4,0,2023-02-23,2,2.5,HOME,2,0,2,0,BOSTON CELTICS,LOSS,1,-8,6,1110,0,INDIANA PACERS,1,nworajo01
18077,True,6,12,3,5,0,2023-02-25,6,19.0,AWAY,8,1,1,2,ORLANDO MAGIC,WIN,1,17,18,1281,1,INDIANA PACERS,1,nworajo01
18078,True,1,10,1,4,0,2023-02-28,3,12.6,AWAY,6,1,3,0,DALLAS MAVERICKS,WIN,1,2,16,1730,0,INDIANA PACERS,0,nworajo01
18079,True,4,10,1,4,1,2023-03-02,2,8.6,AWAY,4,1,1,1,SAN ANTONIO SPURS,LOSS,2,-10,10,1577,1,INDIANA PACERS,1,nworajo01
18080,True,2,7,5,3,0,2023-03-05,4,8.0,AWAY,3,3,1,1,CHICAGO BULLS,WIN,2,-4,10,1291,1,INDIANA PACERS,1,nworajo01
18081,True,1,12,0,5,0,2023-03-06,1,11.3,HOME,7,0,2,1,PHILADELPHIA 76ERS,LOSS,2,-4,16,1181,0,INDIANA PACERS,0,nworajo01
18082,True,1,12,2,6,1,2023-03-09,3,17.1,HOME,7,2,2,2,HOUSTON ROCKETS,WIN,0,-6,18,1404,2,INDIANA PACERS,1,nworajo01
18083,True,1,9,2,5,0,2023-03-11,1,4.4,AWAY,4,1,2,1,DETROIT PISTONS,WIN,3,8,11,984,1,INDIANA PACERS,3,nworajo01
18084,True,3,12,5,6,0,2023-03-13,4,16.5,AWAY,7,3,3,0,DETROIT PISTONS,LOSS,1,-2,20,1876,2,INDIANA PACERS,2,nworajo01
18085,True,4,11,0,3,1,2023-03-16,8,9.5,AWAY,5,0,2,1,MILWAUKEE BUCKS,WIN,1,7,12,1994,1,INDIANA PACERS,4,nworajo01
18086,True,5,13,0,4,0,2023-03-18,6,9.1,HOME,5,0,3,3,PHILADELPHIA 76ERS,LOSS,3,-27,13,1753,0,INDIANA PACERS,3,nworajo01
18087,True,2,6,2,3,1,2023-03-20,5,4.9,AWAY,2,1,2,1,CHARLOTTE HORNETS,LOSS,4,3,7,1235,0,INDIANA PACERS,1,nworajo01
18088,True,0,7,2,3,0,2023-03-22,0,5.9,AWAY,3,2,2,0,TORONTO RAPTORS,WIN,1,-2,10,1084,0,INDIANA PACERS,0,nworajo01
18089,True,0,5,0,2,0,2023-03-24,4,1.1,AWAY,2,0,0,0,BOSTON CELTICS,LOSS,1,-8,4,1095,0,INDIANA PACERS,1,nworajo01
18090,True,1,17,5,7,1,2023-03-25,5,26.7,AWAY,12,5,4,1,ATLANTA HAWKS,LOSS,2,-10,33,2016,0,INDIANA PACERS,2,nworajo01
18091,True,1,11,2,4,0,2023-03-27,7,7.3,HOME,5,1,2,2,DALLAS MAVERICKS,LOSS,2,-17,13,1850,0,INDIANA PACERS,3,nworajo01
18092,True,2,14,2,6,0,2023-03-29,2,11.4,HOME,7,1,3,0,MILWAUKEE BUCKS,LOSS,3,-23,18,2069,1,INDIANA PACERS,1,nworajo01
18093,True,6,14,0,6,1,2023-03-31,5,11.9,HOME,6,0,1,1,OKLAHOMA CITY THUNDER,WIN,2,0,13,1779,0,INDIANA PACERS,0,nworajo01
18094,True,3,15,6,8,0,2023-04-02,7,11.0,AWAY,4,5,2,3,CLEVELAND CAVALIERS,LOSS,0,-11,15,2153,0,INDIANA PACERS,1,nworajo01
18095,True,1,9,4,6,0,2023-04-05,1,4.1,HOME,3,3,2,0,NEW YORK KNICKS,LOSS,1,-31,11,1541,0,INDIANA PACERS,2,nworajo01
18096,True,3,13,0,4,0,2023-04-07,4,9.8,HOME,6,0,1,2,DETROIT PISTONS,LOSS,3,15,13,1497,0,INDIANA PACERS,0,nworajo01
18097,True,0,10,1,6,1,2023-04-09,4,12.1,AWAY,7,1,4,0,NEW YORK KNICKS,WIN,4,-13,19,1400,0,INDIANA PACERS,3,nworajo01
18098,True,3,7,0,3,2,2022-10-19,6,14.1,HOME,4,0,2,1,NEW ORLEANS PELICANS,LOSS,4,-27,10,2049,3,BROOKLYN NETS,0,onealro01
18099,True,3,7,2,4,2,2022-10-21,4,6.8,HOME,2,2,1,0,TORONTO RAPTORS,WIN,2,-5,7,2358,2,BROOKLYN NETS,2,onealro01
18100,True,4,12,0,7,2,2022-10-24,2,6.1,AWAY,3,0,2,1,MEMPHIS GRIZZLIES,LOSS,3,-9,8,2143,1,BROOKLYN NETS,0,onealro01
18101,True,0,13,0,9,0,2022-10-26,0,2.9,AWAY,4,0,4,0,MILWAUKEE BUCKS,LOSS,4,-3,12,2223,2,BROOKLYN NETS,2,onealro01
18102,True,1,11,0,8,0,2022-10-27,6,4.1,HOME,4,0,2,1,DALLAS MAVERICKS,LOSS,5,11,10,2445,1,BROOKLYN NETS,2,onealro01
18103,True,5,7,0,6,0,2022-10-29,1,9.9,HOME,4,0,3,0,INDIANA PACERS,LOSS,4,-12,11,2267,0,BROOKLYN NETS,0,onealro01
18104,True,5,9,0,6,1,2022-10-31,6,7.7,HOME,3,0,2,2,INDIANA PACERS,WIN,4,12,8,2209,1,BROOKLYN NETS,2,onealro01
18105,True,3,12,0,6,0,2022-11-01,3,18.0,HOME,8,0,4,2,CHICAGO BULLS,LOSS,3,-11,20,2022,1,BROOKLYN NETS,1,onealro01
18106,True,8,9,0,5,0,2022-11-04,2,15.4,AWAY,5,0,3,1,WASHINGTON WIZARDS,WIN,3,22,13,1727,1,BROOKLYN NETS,0,onealro01
18107,True,5,9,4,5,0,2022-11-05,3,3.6,AWAY,1,3,1,1,CHARLOTTE HORNETS,WIN,3,2,6,2285,0,BROOKLYN NETS,0,onealro01
18108,True,8,12,2,8,2,2022-11-07,2,15.0,AWAY,5,1,4,2,DALLAS MAVERICKS,LOSS,3,0,15,2457,2,BROOKLYN NETS,3,onealro01
18109,True,5,7,0,4,0,2022-11-09,6,9.8,HOME,2,0,2,4,NEW YORK KNICKS,WIN,3,44,6,2033,2,BROOKLYN NETS,1,onealro01
18110,True,3,11,4,6,0,2022-11-12,4,5.9,AWAY,3,3,3,1,LOS ANGELES CLIPPERS,WIN,3,16,12,2072,1,BROOKLYN NETS,3,onealro01
18111,True,4,8,2,4,0,2022-11-13,4,4.2,AWAY,2,1,1,0,LOS ANGELES LAKERS,LOSS,4,-13,6,2234,2,BROOKLYN NETS,1,onealro01
18112,True,1,4,0,4,0,2022-11-15,2,-1.5,AWAY,1,0,1,0,SACRAMENTO KINGS,LOSS,1,-40,3,1448,0,BROOKLYN NETS,3,onealro01
18113,True,11,14,0,7,1,2022-11-17,9,11.8,AWAY,5,0,1,1,PORTLAND TRAIL BLAZERS,WIN,3,-1,11,2239,0,BROOKLYN NETS,2,onealro01
18114,True,8,6,0,6,1,2022-11-20,5,14.6,HOME,4,0,4,0,MEMPHIS GRIZZLIES,WIN,4,12,12,1889,0,BROOKLYN NETS,1,onealro01
18115,True,6,4,0,3,2,2022-11-22,7,11.3,AWAY,4,0,3,0,PHILADELPHIA 76ERS,LOSS,3,-13,11,2347,0,BROOKLYN NETS,5,onealro01
18116,True,7,8,0,8,0,2022-11-23,4,17.3,AWAY,5,0,5,0,TORONTO RAPTORS,WIN,3,16,15,1645,4,BROOKLYN NETS,3,onealro01
18117,True,3,8,0,7,0,2022-11-25,4,3.5,AWAY,3,0,3,0,INDIANA PACERS,LOSS,1,-11,9,2444,1,BROOKLYN NETS,5,onealro01
18118,True,4,5,4,2,1,2022-11-27,5,6.9,HOME,2,3,0,0,PORTLAND TRAIL BLAZERS,WIN,5,6,7,2307,0,BROOKLYN NETS,0,onealro01
18119,True,5,7,0,5,1,2022-11-28,9,7.7,HOME,2,0,1,1,ORLANDO MAGIC,WIN,2,5,5,2180,2,BROOKLYN NETS,2,onealro01
18120,True,7,9,3,5,1,2022-11-30,6,10.1,HOME,2,3,1,2,WASHINGTON WIZARDS,WIN,3,8,8,2356,1,BROOKLYN NETS,1,onealro01
18121,True,4,9,2,6,0,2022-12-02,8,6.7,HOME,4,0,3,0,TORONTO RAPTORS,WIN,5,9,11,1938,1,BROOKLYN NETS,3,onealro01
18122,True,4,12,0,8,1,2022-12-04,4,0.1,HOME,2,0,2,0,BOSTON CELTICS,LOSS,5,-11,6,2482,1,BROOKLYN NETS,2,onealro01
18123,True,4,6,0,4,0,2022-12-07,2,2.4,HOME,1,0,1,2,CHARLOTTE HORNETS,WIN,4,3,3,2242,1,BROOKLYN NETS,1,onealro01
18124,True,5,5,2,4,1,2022-12-09,6,7.2,HOME,2,0,2,3,ATLANTA HAWKS,WIN,1,7,6,2239,0,BROOKLYN NETS,3,onealro01
18125,True,3,4,0,4,0,2022-12-16,7,-3.6,AWAY,0,0,0,0,TORONTO RAPTORS,WIN,5,-4,0,1948,0,BROOKLYN NETS,3,onealro01
18126,True,2,6,0,4,0,2022-12-18,2,8.2,AWAY,4,0,3,0,DETROIT PISTONS,WIN,3,-2,11,1897,0,BROOKLYN NETS,1,onealro01
18127,True,2,7,0,6,2,2022-12-21,0,10.1,HOME,5,0,4,0,GOLDEN STATE WARRIORS,WIN,2,28,14,1610,0,BROOKLYN NETS,3,onealro01
18128,True,0,9,0,8,0,2022-12-23,1,11.6,HOME,6,0,5,0,MILWAUKEE BUCKS,WIN,2,24,17,1668,0,BROOKLYN NETS,1,onealro01
18129,True,4,6,0,3,1,2022-12-26,3,9.2,AWAY,4,0,2,0,CLEVELAND CAVALIERS,WIN,4,15,10,2173,0,BROOKLYN NETS,1,onealro01
18130,True,1,6,0,4,3,2022-12-28,4,5.8,AWAY,3,0,1,0,ATLANTA HAWKS,WIN,3,10,7,2099,0,BROOKLYN NETS,1,onealro01
18131,True,6,7,0,6,0,2022-12-31,3,15.8,AWAY,5,0,4,0,CHARLOTTE HORNETS,WIN,1,20,14,1927,0,BROOKLYN NETS,0,onealro01
18132,True,3,9,0,8,0,2023-01-04,4,-3.2,AWAY,0,0,0,0,CHICAGO BULLS,LOSS,3,-5,0,2084,1,BROOKLYN NETS,0,onealro01
18133,True,1,8,0,7,2,2023-01-06,7,13.4,AWAY,5,0,4,0,NEW ORLEANS PELICANS,WIN,3,2,14,2172,2,BROOKLYN NETS,2,onealro01
18134,True,6,11,1,7,2,2023-01-08,5,7.1,AWAY,3,1,1,1,MIAMI HEAT,WIN,3,5,8,2093,1,BROOKLYN NETS,2,onealro01
18135,True,2,7,3,5,2,2023-01-12,4,13.2,HOME,3,3,2,1,BOSTON CELTICS,LOSS,2,-3,11,2291,2,BROOKLYN NETS,0,onealro01
18136,True,8,10,2,6,0,2023-01-15,8,11.8,HOME,4,1,2,2,OKLAHOMA CITY THUNDER,LOSS,2,-6,11,2005,1,BROOKLYN NETS,3,onealro01
18137,True,0,8,0,4,0,2023-01-17,2,-2.4,AWAY,2,0,1,0,SAN ANTONIO SPURS,LOSS,3,-18,5,1268,0,BROOKLYN NETS,2,onealro01
18138,True,4,7,2,5,0,2023-01-19,3,1.6,AWAY,1,1,1,0,PHOENIX SUNS,LOSS,3,-2,4,2040,1,BROOKLYN NETS,1,onealro01
18139,True,6,9,2,8,1,2023-01-20,5,11.1,AWAY,4,2,3,0,UTAH JAZZ,WIN,4,10,13,2058,0,BROOKLYN NETS,2,onealro01
18140,True,1,10,0,7,2,2023-01-22,4,11.9,AWAY,6,0,4,2,GOLDEN STATE WARRIORS,WIN,3,9,16,2351,0,BROOKLYN NETS,3,onealro01
18141,True,5,7,2,4,0,2023-01-25,4,2.8,AWAY,3,1,1,0,PHILADELPHIA 76ERS,LOSS,2,2,8,2084,0,BROOKLYN NETS,5,onealro01
18142,True,1,7,0,5,0,2023-01-26,1,-1.5,HOME,1,0,1,2,DETROIT PISTONS,LOSS,6,-5,3,1722,1,BROOKLYN NETS,1,onealro01
18143,True,3,10,2,7,0,2023-01-28,4,11.8,HOME,4,2,4,1,NEW YORK KNICKS,WIN,2,-10,14,2160,1,BROOKLYN NETS,1,onealro01
18144,True,3,10,1,7,1,2023-01-30,5,14.8,HOME,5,1,3,1,LOS ANGELES LAKERS,WIN,3,5,14,1688,2,BROOKLYN NETS,0,onealro01
18145,True,4,9,2,7,0,2023-02-01,6,6.7,AWAY,2,2,1,0,BOSTON CELTICS,LOSS,1,-29,7,1591,1,BROOKLYN NETS,0,onealro01
18146,True,4,6,0,3,4,2023-02-04,6,9.8,HOME,4,0,2,0,WASHINGTON WIZARDS,WIN,5,5,10,1651,0,BROOKLYN NETS,3,onealro01
18147,True,3,9,0,7,0,2023-02-06,1,8.9,HOME,5,0,5,0,LOS ANGELES CLIPPERS,LOSS,3,-6,15,2121,0,BROOKLYN NETS,3,onealro01
18148,True,6,6,0,6,0,2023-02-07,4,2.6,HOME,1,0,1,0,PHOENIX SUNS,LOSS,5,-7,3,1733,1,BROOKLYN NETS,1,onealro01
18149,True,4,7,0,7,0,2023-02-09,3,5.0,HOME,2,0,2,0,CHICAGO BULLS,WIN,4,-6,6,1695,1,BROOKLYN NETS,0,onealro01
18150,True,3,7,0,4,1,2023-02-11,2,4.3,HOME,1,0,1,2,PHILADELPHIA 76ERS,LOSS,0,-9,3,1032,1,BROOKLYN NETS,0,onealro01
18151,True,1,5,2,4,0,2023-02-13,3,4.7,AWAY,2,2,2,0,NEW YORK KNICKS,LOSS,3,-21,8,1309,0,BROOKLYN NETS,1,onealro01
18152,True,4,4,0,3,0,2023-02-15,3,9.3,HOME,3,0,2,0,MIAMI HEAT,WIN,2,9,8,1490,0,BROOKLYN NETS,0,onealro01
18153,True,3,4,2,4,0,2023-02-24,5,-0.2,AWAY,0,2,0,0,CHICAGO BULLS,LOSS,5,-14,2,1428,1,BROOKLYN NETS,2,onealro01
18154,True,0,7,0,6,0,2023-02-26,4,8.3,AWAY,4,0,4,0,ATLANTA HAWKS,LOSS,4,-5,12,1181,0,BROOKLYN NETS,0,onealro01
18155,True,1,5,2,4,1,2023-02-28,6,1.1,HOME,1,1,1,0,MILWAUKEE BUCKS,LOSS,4,-26,4,1658,0,BROOKLYN NETS,1,onealro01
18156,True,4,6,0,5,1,2023-03-01,6,5.1,AWAY,1,0,1,0,NEW YORK KNICKS,LOSS,1,-10,3,1420,1,BROOKLYN NETS,0,onealro01
18157,True,3,11,1,6,0,2023-03-03,1,8.6,AWAY,4,1,1,5,BOSTON CELTICS,WIN,3,14,10,2046,1,BROOKLYN NETS,1,onealro01
18158,True,3,6,0,5,1,2023-03-05,2,3.6,HOME,1,0,1,0,CHARLOTTE HORNETS,WIN,0,25,3,1128,1,BROOKLYN NETS,0,onealro01
18159,True,3,6,4,4,0,2023-03-07,9,14.2,AWAY,3,3,2,2,HOUSTON ROCKETS,WIN,4,21,11,1960,2,BROOKLYN NETS,0,onealro01
18160,True,2,11,4,5,0,2023-03-10,12,11.2,AWAY,3,3,3,3,MINNESOTA TIMBERWOLVES,WIN,5,-6,12,2181,3,BROOKLYN NETS,2,onealro01
18161,True,4,9,0,7,0,2023-03-12,5,7.3,AWAY,4,0,3,1,DENVER NUGGETS,WIN,5,1,11,1743,0,BROOKLYN NETS,2,onealro01
18162,True,2,4,0,4,0,2023-03-14,4,5.5,AWAY,2,0,2,1,OKLAHOMA CITY THUNDER,LOSS,2,-2,6,1034,0,BROOKLYN NETS,1,onealro01
18163,True,2,6,2,6,0,2023-03-16,4,7.3,HOME,2,1,2,1,SACRAMENTO KINGS,LOSS,3,-5,7,1439,2,BROOKLYN NETS,0,onealro01
18164,True,6,4,2,3,0,2023-03-19,3,9.1,HOME,2,2,1,0,DENVER NUGGETS,LOSS,5,-1,7,1647,2,BROOKLYN NETS,1,onealro01
18165,True,2,9,4,7,2,2023-03-21,7,6.9,HOME,4,2,2,1,CLEVELAND CAVALIERS,LOSS,3,13,12,1483,0,BROOKLYN NETS,4,onealro01
18166,True,2,9,2,5,0,2023-03-23,8,7.1,HOME,4,2,2,0,CLEVELAND CAVALIERS,LOSS,5,-6,12,1785,1,BROOKLYN NETS,3,onealro01
18167,True,2,8,0,4,2,2023-03-25,1,9.1,AWAY,3,0,2,2,MIAMI HEAT,WIN,0,13,8,1596,1,BROOKLYN NETS,0,onealro01
18168,True,4,7,0,5,0,2023-03-29,4,7.4,HOME,3,0,3,1,HOUSTON ROCKETS,WIN,4,6,9,1556,0,BROOKLYN NETS,1,onealro01
18169,True,6,5,0,3,0,2023-03-31,4,3.5,HOME,2,0,1,0,ATLANTA HAWKS,WIN,3,2,5,1908,0,BROOKLYN NETS,3,onealro01
18170,True,4,5,0,5,0,2023-04-02,3,1.0,HOME,1,0,1,0,UTAH JAZZ,WIN,4,-1,3,1147,0,BROOKLYN NETS,1,onealro01
18171,True,3,10,0,8,1,2023-04-04,6,5.2,HOME,3,0,2,0,MINNESOTA TIMBERWOLVES,LOSS,4,-4,8,2107,2,BROOKLYN NETS,2,onealro01
18172,True,8,10,2,9,2,2023-04-05,6,16.9,AWAY,5,1,4,1,DETROIT PISTONS,WIN,3,19,15,2223,0,BROOKLYN NETS,1,onealro01
18173,True,3,9,0,8,0,2023-04-07,5,4.3,HOME,2,0,2,0,ORLANDO MAGIC,WIN,2,15,6,1628,2,BROOKLYN NETS,1,onealro01
18174,True,1,3,2,1,0,2022-10-19,3,1.4,AWAY,0,2,0,1,DETROIT PISTONS,LOSS,2,-7,2,1075,0,ORLANDO MAGIC,0,okekech01
18175,True,0,2,0,2,0,2022-10-21,1,2.3,AWAY,1,0,1,0,ATLANTA HAWKS,LOSS,0,0,3,862,0,ORLANDO MAGIC,0,okekech01
18176,True,2,3,0,2,0,2022-10-22,2,9.3,HOME,3,0,2,2,BOSTON CELTICS,LOSS,3,-1,8,968,0,ORLANDO MAGIC,0,okekech01
18177,True,2,5,0,5,0,2022-10-24,1,-2.9,AWAY,0,0,0,1,NEW YORK KNICKS,LOSS,2,-4,0,743,0,ORLANDO MAGIC,1,okekech01
18178,True,1,1,0,1,0,2022-10-26,0,0.0,AWAY,0,0,0,0,CLEVELAND CAVALIERS,LOSS,0,4,0,328,0,ORLANDO MAGIC,0,okekech01
18179,True,2,7,2,5,0,2022-10-28,5,9.3,HOME,3,2,2,1,CHARLOTTE HORNETS,WIN,4,0,10,1737,1,ORLANDO MAGIC,0,okekech01
18180,True,3,5,0,4,0,2022-10-30,6,6.8,AWAY,2,0,1,2,DALLAS MAVERICKS,LOSS,2,-14,5,1497,0,ORLANDO MAGIC,0,okekech01
18181,True,1,3,0,3,0,2022-11-01,3,5.3,AWAY,2,0,2,2,OKLAHOMA CITY THUNDER,LOSS,1,-12,6,754,1,ORLANDO MAGIC,3,okekech01
18182,True,3,6,6,5,1,2022-11-03,7,18.5,HOME,4,5,3,2,GOLDEN STATE WARRIORS,WIN,2,13,16,1648,0,ORLANDO MAGIC,0,okekech01
18183,True,0,6,0,3,2,2022-11-05,4,5.2,HOME,2,0,0,2,SACRAMENTO KINGS,LOSS,1,-12,4,1362,2,ORLANDO MAGIC,1,okekech01
18184,True,2,2,0,1,1,2022-11-07,0,3.4,HOME,1,0,0,1,HOUSTON ROCKETS,LOSS,1,-6,2,960,0,ORLANDO MAGIC,0,okekech01
18185,True,2,5,6,2,1,2022-11-09,6,4.1,HOME,2,3,1,1,DALLAS MAVERICKS,WIN,4,4,8,1894,0,ORLANDO MAGIC,3,okekech01
18186,True,3,10,1,6,1,2022-11-11,2,11.7,HOME,4,1,2,3,PHOENIX SUNS,WIN,1,13,11,1822,1,ORLANDO MAGIC,0,okekech01
18187,True,0,10,0,6,1,2022-11-14,1,7.2,HOME,4,0,2,2,CHARLOTTE HORNETS,LOSS,2,-13,10,1987,1,ORLANDO MAGIC,0,okekech01
18188,True,1,8,0,6,0,2022-11-16,5,2.2,HOME,2,0,1,0,MINNESOTA TIMBERWOLVES,LOSS,3,-11,5,1891,2,ORLANDO MAGIC,1,okekech01
18189,True,2,5,2,2,2,2022-11-18,7,5.2,AWAY,1,2,0,0,CHICAGO BULLS,WIN,4,-12,4,1767,1,ORLANDO MAGIC,0,okekech01
18190,True,1,3,2,3,0,2022-11-19,2,5.5,AWAY,1,1,1,1,INDIANA PACERS,LOSS,1,-7,4,1481,2,ORLANDO MAGIC,0,okekech01
18191,True,0,3,0,3,0,2022-11-21,0,-2.5,AWAY,0,0,0,0,INDIANA PACERS,LOSS,1,-9,0,726,0,ORLANDO MAGIC,0,okekech01
18192,True,0,1,0,1,0,2023-02-14,2,-1.1,AWAY,0,0,0,0,TORONTO RAPTORS,LOSS,0,-5,0,752,0,ORLANDO MAGIC,1,okekech01
